date,product_id,warehouse,stock_level,daily_demand,units_ordered,lead_time_days,unit_cost,days_of_supply,stockout_risk
2024-03-17,PROD0011,WH-EAST,667,357,135,13,98.42,1.9,1
2024-03-18,PROD0011,WH-NORTH,937,419,107,2,93.59,2.2,1
2024-03-19,PROD0011,WH-NORTH,233,455,378,14,87.7,0.5,1
2024-03-20,PROD0011,WH-SOUTH,362,345,225,8,189.23,1.0,1
2024-03-21,PROD0011,WH-SOUTH,529,188,12,3,72.94,2.8,1
2024-03-22,PROD0011,WH-SOUTH,696,384,152,2,168.49,1.8,1
2024-03-23,PROD0011,WH-EAST,786,354,92,4,125.83,2.2,1
2024-03-24,PROD0011,WH-NORTH,710,424,188,12,113.93,1.7,1
2024-03-25,PROD0011,WH-NORTH,372,473,349,6,118.83,0.8,1
2024-03-26,PROD0011,WH-EAST,679,337,111,10,100.03,2.0,1
2024-03-27,PROD0011,WH-SOUTH,765,289,34,11,22.25,2.6,1
2024-03-28,PROD0011,WH-SOUTH,847,262,0,7,170.59,3.2,0
2024-03-29,PROD0011,WH-NORTH,630,279,69,10,131.64,2.3,1
2024-03-30,PROD0011,WH-NORTH,758,349,97,8,20.92,2.2,1
2024-03-31,PROD0011,WH-EAST,715,462,224,9,76.31,1.5,1
2024-04-01,PROD0011,WH-EAST,704,459,225,11,122.28,1.5,1
2024-04-02,PROD0011,WH-EAST,857,369,84,11,63.04,2.3,1
2024-04-03,PROD0011,WH-NORTH,740,274,28,4,95.52,2.7,1
2024-04-04,PROD0011,WH-EAST,877,398,106,13,139.5,2.2,1
2024-04-05,PROD0011,WH-NORTH,1004,336,2,10,190.71,3.0,1
2024-04-06,PROD0011,WH-NORTH,1036,495,150,10,59.51,2.1,1
2024-04-07,PROD0011,WH-SOUTH,840,370,90,2,169.13,2.3,1
2024-04-08,PROD0011,WH-NORTH,694,298,67,10,182.71,2.3,1
2024-04-09,PROD0011,WH-SOUTH,836,286,8,12,41.15,2.9,1
2024-04-10,PROD0011,WH-EAST,198,350,284,12,9.39,0.6,1
2024-04-11,PROD0011,WH-NORTH,689,343,114,14,133.23,2.0,1
2024-04-12,PROD0011,WH-EAST,1068,361,5,4,133.23,3.0,1
2024-04-13,PROD0011,WH-SOUTH,1069,310,0,12,87.23,3.4,0
2024-04-14,PROD0011,WH-SOUTH,200,315,249,8,164.5,0.6,1
2024-04-15,PROD0011,WH-NORTH,482,357,197,4,157.18,1.4,1
2024-04-16,PROD0011,WH-EAST,519,354,181,4,62.21,1.5,1
2024-04-17,PROD0011,WH-NORTH,881,291,0,4,194.75,3.0,0
2024-04-18,PROD0011,WH-NORTH,487,271,109,8,179.77,1.8,1
2024-04-19,PROD0011,WH-NORTH,800,320,54,11,188.06,2.5,1
2024-04-20,PROD0011,WH-SOUTH,902,370,70,4,168.34,2.4,1
2024-04-21,PROD0011,WH-NORTH,588,277,81,12,108.63,2.1,1
2024-04-22,PROD0011,WH-EAST,477,341,182,11,10.77,1.4,1
2024-04-23,PROD0011,WH-EAST,782,253,0,8,53.72,3.1,0
2024-04-24,PROD0011,WH-EAST,752,262,12,3,103.45,2.9,1
2024-04-25,PROD0011,WH-NORTH,299,421,322,5,8.0,0.7,1
2024-04-26,PROD0011,WH-SOUTH,877,222,0,9,53.59,4.0,0
2024-04-27,PROD0011,WH-NORTH,1067,491,136,10,170.55,2.2,1
2024-04-28,PROD0011,WH-SOUTH,517,344,172,13,74.66,1.5,1
2024-04-29,PROD0011,WH-EAST,677,412,187,7,9.77,1.6,1
2024-04-30,PROD0011,WH-SOUTH,1035,423,78,10,98.01,2.4,1
2024-05-01,PROD0011,WH-NORTH,961,393,73,5,13.77,2.4,1
2024-05-02,PROD0011,WH-SOUTH,227,421,346,8,130.01,0.5,1
2024-05-03,PROD0011,WH-SOUTH,434,328,184,4,119.07,1.3,1
2024-05-04,PROD0011,WH-SOUTH,747,403,154,6,93.75,1.9,1
2024-05-05,PROD0011,WH-SOUTH,804,349,81,12,150.31,2.3,1
2024-05-06,PROD0011,WH-NORTH,368,392,270,8,122.65,0.9,1
2024-05-07,PROD0011,WH-SOUTH,237,340,261,12,28.52,0.7,1
2024-05-08,PROD0011,WH-SOUTH,657,387,168,12,125.28,1.7,1
2024-05-09,PROD0011,WH-NORTH,338,331,219,12,42.24,1.0,1
2024-05-10,PROD0011,WH-SOUTH,970,409,86,3,125.12,2.4,1
2024-05-11,PROD0011,WH-NORTH,975,253,0,10,6.13,3.9,0
2024-05-12,PROD0011,WH-SOUTH,275,266,175,13,157.84,1.0,1
2024-05-13,PROD0011,WH-EAST,518,321,149,11,194.56,1.6,1
2024-05-14,PROD0011,WH-EAST,954,485,167,4,90.51,2.0,1
2024-05-15,PROD0011,WH-SOUTH,550,408,225,6,199.77,1.3,1
2024-05-16,PROD0011,WH-SOUTH,362,356,236,8,140.96,1.0,1
2024-05-17,PROD0011,WH-SOUTH,819,263,0,12,148.78,3.1,0
2024-05-18,PROD0011,WH-SOUTH,806,348,80,14,94.58,2.3,1
2024-05-19,PROD0011,WH-SOUTH,647,317,102,5,20.85,2.0,1
2024-05-20,PROD0011,WH-NORTH,732,466,222,13,18.13,1.6,1
2024-05-21,PROD0011,WH-NORTH,837,311,32,7,42.77,2.7,1
2024-05-22,PROD0011,WH-NORTH,236,229,151,7,67.12,1.0,1
2024-05-23,PROD0011,WH-EAST,304,392,291,14,186.25,0.8,1
2024-05-24,PROD0011,WH-EAST,1008,308,0,14,193.86,3.3,0
2024-05-25,PROD0011,WH-NORTH,514,270,99,12,38.26,1.9,1
2024-05-26,PROD0011,WH-SOUTH,640,391,178,10,52.15,1.6,1
2024-05-27,PROD0011,WH-SOUTH,644,381,167,11,184.16,1.7,1
2024-05-28,PROD0011,WH-EAST,276,332,240,6,68.92,0.8,1
2024-05-29,PROD0011,WH-NORTH,904,348,47,13,40.32,2.6,1
2024-05-30,PROD0011,WH-NORTH,490,310,147,3,154.34,1.6,1
2024-05-31,PROD0011,WH-SOUTH,595,488,290,3,182.53,1.2,1
2024-06-01,PROD0011,WH-SOUTH,432,352,208,5,31.09,1.2,1
2024-06-02,PROD0011,WH-NORTH,268,345,256,4,107.31,0.8,1
2024-06-03,PROD0011,WH-NORTH,245,318,237,14,128.11,0.8,1
2024-06-04,PROD0011,WH-SOUTH,444,306,158,12,85.95,1.5,1
2024-06-05,PROD0011,WH-EAST,341,363,250,8,194.25,0.9,1
2024-06-06,PROD0011,WH-SOUTH,535,387,209,12,39.95,1.4,1
2024-06-07,PROD0011,WH-SOUTH,899,469,170,2,163.25,1.9,1
2024-06-08,PROD0011,WH-SOUTH,824,342,68,12,129.77,2.4,1
2024-06-09,PROD0011,WH-NORTH,830,385,109,9,30.49,2.2,1
2024-06-10,PROD0011,WH-EAST,633,380,169,13,159.89,1.7,1
2024-06-11,PROD0011,WH-SOUTH,458,424,272,2,128.53,1.1,1
2024-06-12,PROD0011,WH-EAST,1066,358,3,9,34.98,3.0,1
2024-06-13,PROD0011,WH-SOUTH,329,224,115,13,186.9,1.5,1
2024-06-14,PROD0011,WH-NORTH,219,407,334,3,198.72,0.5,1
2024-06-15,PROD0011,WH-SOUTH,0,213,213,12,108.51,0.0,1
2024-06-16,PROD0011,WH-SOUTH,935,293,0,2,103.78,3.2,0
2024-06-17,PROD0011,WH-EAST,211,308,238,14,181.0,0.7,1
2024-06-18,PROD0011,WH-SOUTH,478,409,250,5,104.28,1.2,1
2024-06-19,PROD0011,WH-NORTH,707,355,120,10,55.82,2.0,1
2024-06-20,PROD0011,WH-SOUTH,571,380,190,11,114.31,1.5,1
2024-06-21,PROD0011,WH-SOUTH,218,447,375,9,143.73,0.5,1
2024-06-22,PROD0011,WH-SOUTH,360,394,274,11,194.85,0.9,1
2024-06-23,PROD0011,WH-SOUTH,1046,496,148,2,117.71,2.1,1
2024-06-24,PROD0011,WH-NORTH,587,343,148,3,93.72,1.7,1
2024-06-25,PROD0011,WH-EAST,460,417,264,8,72.67,1.1,1
2024-06-26,PROD0011,WH-NORTH,726,315,73,12,82.56,2.3,1
2024-06-27,PROD0011,WH-EAST,657,444,225,9,173.74,1.5,1
2024-06-28,PROD0011,WH-NORTH,325,357,249,2,54.15,0.9,1
2024-01-01,PROD0012,WH-NORTH,38,40,28,11,25.48,0.9,1
2024-01-02,PROD0012,WH-NORTH,112,71,34,13,170.31,1.6,1
2024-01-03,PROD0012,WH-EAST,85,61,33,3,153.55,1.4,1
2024-01-04,PROD0012,WH-NORTH,73,60,36,4,111.78,1.2,1
2024-01-05,PROD0012,WH-NORTH,45,54,39,4,112.99,0.8,1
2024-01-06,PROD0012,WH-EAST,141,47,0,14,30.66,3.0,0
2024-01-07,PROD0012,WH-NORTH,71,35,12,4,55.94,2.0,1
2024-01-08,PROD0012,WH-EAST,64,53,32,4,155.93,1.2,1
2024-01-09,PROD0012,WH-NORTH,0,54,54,4,92.28,0.0,1
2024-01-10,PROD0012,WH-EAST,126,65,23,5,69.92,1.9,1
2024-01-11,PROD0012,WH-EAST,124,56,15,3,144.26,2.2,1
2024-01-12,PROD0012,WH-SOUTH,53,59,42,3,129.06,0.9,1
2024-01-13,PROD0012,WH-EAST,100,67,34,6,179.38,1.5,1
2024-01-14,PROD0012,WH-SOUTH,137,55,10,2,180.42,2.5,1
2024-01-15,PROD0012,WH-EAST,108,50,14,9,94.38,2.2,1
2024-01-16,PROD0012,WH-EAST,39,66,53,5,5.05,0.6,1
2024-01-17,PROD0012,WH-SOUTH,98,55,23,5,179.74,1.8,1
2024-01-18,PROD0012,WH-NORTH,101,59,26,13,194.07,1.7,1
2024-01-19,PROD0012,WH-NORTH,91,62,32,8,18.43,1.5,1
2024-01-20,PROD0012,WH-NORTH,58,58,39,6,67.64,1.0,1
2024-01-21,PROD0012,WH-SOUTH,117,32,0,13,92.84,3.7,0
2024-01-22,PROD0012,WH-NORTH,138,44,0,10,35.46,3.1,0
2024-01-23,PROD0012,WH-NORTH,70,63,40,4,41.28,1.1,1
2024-01-24,PROD0012,WH-NORTH,62,66,46,5,102.52,0.9,1
2024-01-25,PROD0012,WH-NORTH,166,71,16,5,70.88,2.3,1
2024-01-26,PROD0012,WH-EAST,0,70,70,13,61.8,0.0,1
2024-01-27,PROD0012,WH-EAST,175,58,0,12,23.7,3.0,0
2024-01-28,PROD0012,WH-NORTH,75,58,33,11,197.53,1.3,1
2024-01-29,PROD0012,WH-SOUTH,66,63,41,12,10.13,1.0,1
2024-01-30,PROD0012,WH-EAST,62,50,30,12,72.95,1.2,1
2024-01-31,PROD0012,WH-EAST,70,44,21,11,139.86,1.6,1
2024-02-01,PROD0012,WH-NORTH,70,68,45,7,112.8,1.0,1
2024-02-02,PROD0012,WH-NORTH,149,86,37,5,144.56,1.7,1
2024-02-03,PROD0012,WH-NORTH,115,42,4,13,181.6,2.7,1
2024-02-04,PROD0012,WH-NORTH,0,64,64,14,11.29,0.0,1
2024-02-05,PROD0012,WH-SOUTH,112,53,16,2,104.21,2.1,1
2024-02-06,PROD0012,WH-SOUTH,175,51,0,4,48.87,3.4,0
2024-02-07,PROD0012,WH-EAST,31,57,47,8,175.43,0.5,1
2024-02-08,PROD0012,WH-SOUTH,39,41,28,10,166.03,1.0,1
2024-02-09,PROD0012,WH-SOUTH,98,48,16,4,149.92,2.0,1
2024-02-10,PROD0012,WH-EAST,43,67,53,7,191.06,0.6,1
2024-02-11,PROD0012,WH-EAST,111,50,13,4,134.59,2.2,1
2024-02-12,PROD0012,WH-EAST,50,66,50,2,150.52,0.8,1
2024-02-13,PROD0012,WH-EAST,130,55,12,12,142.82,2.4,1
2024-02-14,PROD0012,WH-NORTH,161,64,11,13,135.25,2.5,1
2024-02-15,PROD0012,WH-EAST,81,77,50,6,195.8,1.1,1
2024-02-16,PROD0012,WH-SOUTH,50,43,27,8,179.79,1.2,1
2024-02-17,PROD0012,WH-NORTH,167,38,0,13,66.05,4.4,0
2024-02-18,PROD0012,WH-NORTH,88,58,29,5,87.74,1.5,1
2024-02-19,PROD0012,WH-NORTH,153,56,5,13,35.4,2.7,1
2024-02-20,PROD0012,WH-EAST,92,81,51,13,48.86,1.1,1
2024-02-21,PROD0012,WH-NORTH,73,75,51,13,134.82,1.0,1
2024-02-22,PROD0012,WH-NORTH,161,56,3,9,18.88,2.9,1
2024-02-23,PROD0012,WH-NORTH,68,72,50,11,17.67,0.9,1
2024-02-24,PROD0012,WH-EAST,129,77,34,5,131.86,1.7,1
2024-02-25,PROD0012,WH-NORTH,138,84,38,13,197.57,1.6,1
2024-02-26,PROD0012,WH-EAST,53,63,46,14,83.36,0.8,1
2024-02-27,PROD0012,WH-SOUTH,110,50,14,12,127.08,2.2,1
2024-02-28,PROD0012,WH-EAST,85,54,26,8,127.31,1.6,1
2024-02-29,PROD0012,WH-SOUTH,174,61,3,10,20.47,2.9,1
2024-03-01,PROD0012,WH-NORTH,35,56,45,3,31.37,0.6,1
2024-03-02,PROD0012,WH-SOUTH,0,90,90,11,129.83,0.0,1
2024-03-03,PROD0012,WH-EAST,168,58,2,10,99.06,2.9,1
2024-03-04,PROD0012,WH-NORTH,33,55,44,2,133.29,0.6,1
2024-03-05,PROD0012,WH-NORTH,144,42,0,13,42.51,3.4,0
2024-03-06,PROD0012,WH-NORTH,72,79,55,6,115.85,0.9,1
2024-03-07,PROD0012,WH-SOUTH,60,68,48,6,16.04,0.9,1
2024-03-08,PROD0012,WH-SOUTH,38,58,46,12,193.71,0.7,1
2024-03-09,PROD0012,WH-SOUTH,40,65,52,14,6.82,0.6,1
2024-03-10,PROD0012,WH-NORTH,105,75,40,8,85.97,1.4,1
2024-03-11,PROD0012,WH-SOUTH,143,69,22,12,27.57,2.1,1
2024-03-12,PROD0012,WH-SOUTH,80,69,43,2,115.53,1.2,1
2024-03-13,PROD0012,WH-SOUTH,47,68,53,9,15.09,0.7,1
2024-03-14,PROD0012,WH-NORTH,63,65,44,7,28.82,1.0,1
2024-03-15,PROD0012,WH-NORTH,41,67,54,13,96.82,0.6,1
2024-03-16,PROD0012,WH-NORTH,84,65,37,2,81.61,1.3,1
2024-03-17,PROD0012,WH-SOUTH,124,63,22,2,128.2,2.0,1
2024-03-18,PROD0012,WH-NORTH,57,81,62,3,170.62,0.7,1
2024-03-19,PROD0012,WH-NORTH,34,52,41,4,33.4,0.7,1
2024-03-20,PROD0012,WH-SOUTH,34,49,38,7,163.67,0.7,1
2024-03-21,PROD0012,WH-NORTH,139,62,16,10,105.92,2.2,1
2024-03-22,PROD0012,WH-NORTH,119,58,19,7,154.32,2.1,1
2024-03-23,PROD0012,WH-NORTH,63,55,34,3,136.07,1.1,1
2024-03-24,PROD0012,WH-NORTH,126,72,30,11,196.7,1.8,1
2024-03-25,PROD0012,WH-SOUTH,168,51,0,14,16.49,3.3,0
2024-03-26,PROD0012,WH-EAST,103,65,31,11,93.08,1.6,1
2024-03-27,PROD0012,WH-EAST,133,43,0,4,134.04,3.1,0
2024-03-28,PROD0012,WH-SOUTH,105,68,33,13,19.99,1.5,1
2024-03-29,PROD0012,WH-SOUTH,134,45,1,11,34.25,3.0,1
2024-03-30,PROD0012,WH-NORTH,73,48,24,4,84.01,1.5,1
2024-03-31,PROD0012,WH-NORTH,67,72,50,10,187.68,0.9,1
2024-04-01,PROD0012,WH-SOUTH,87,44,15,10,17.2,2.0,1
2024-04-02,PROD0012,WH-NORTH,41,65,52,11,129.91,0.6,1
2024-04-03,PROD0012,WH-NORTH,51,74,57,13,88.08,0.7,1
2024-04-04,PROD0012,WH-NORTH,98,77,45,12,80.16,1.3,1
2024-04-05,PROD0012,WH-NORTH,102,54,20,6,192.32,1.9,1
2024-04-06,PROD0012,WH-EAST,103,60,26,7,21.23,1.7,1
2024-04-07,PROD0012,WH-SOUTH,57,50,31,9,117.38,1.1,1
2024-04-08,PROD0012,WH-NORTH,37,35,23,14,89.29,1.1,1
2024-04-09,PROD0012,WH-SOUTH,0,75,75,4,119.98,0.0,1
2024-04-10,PROD0012,WH-EAST,172,68,11,4,79.36,2.5,1
2024-04-11,PROD0012,WH-SOUTH,159,65,12,11,87.54,2.4,1
2024-04-12,PROD0012,WH-NORTH,45,49,34,10,57.82,0.9,1
2024-04-13,PROD0012,WH-EAST,138,51,5,12,189.49,2.7,1
2024-04-14,PROD0012,WH-NORTH,99,44,11,14,85.34,2.2,1
2024-04-15,PROD0012,WH-EAST,160,60,7,11,131.39,2.7,1
2024-04-16,PROD0012,WH-EAST,80,46,20,8,130.34,1.7,1
2024-04-17,PROD0012,WH-EAST,135,57,12,12,10.17,2.4,1
2024-04-18,PROD0012,WH-NORTH,34,59,48,12,123.64,0.6,1
2024-04-19,PROD0012,WH-NORTH,121,55,15,13,143.39,2.2,1
2024-04-20,PROD0012,WH-SOUTH,141,57,10,7,178.77,2.5,1
2024-04-21,PROD0012,WH-SOUTH,40,68,55,14,18.17,0.6,1
2024-04-22,PROD0012,WH-NORTH,48,54,38,8,14.39,0.9,1
2024-04-23,PROD0012,WH-EAST,123,66,25,2,90.84,1.9,1
2024-04-24,PROD0012,WH-EAST,43,59,45,10,26.36,0.7,1
2024-04-25,PROD0012,WH-SOUTH,158,67,15,10,56.39,2.4,1
2024-04-26,PROD0012,WH-NORTH,31,52,42,9,91.28,0.6,1
2024-04-27,PROD0012,WH-SOUTH,43,31,17,8,90.58,1.4,1
2024-04-28,PROD0012,WH-EAST,84,47,19,14,12.93,1.8,1
2024-04-29,PROD0012,WH-NORTH,124,64,23,7,164.61,1.9,1
2024-04-30,PROD0012,WH-NORTH,81,71,44,4,126.05,1.1,1
2024-05-01,PROD0012,WH-NORTH,150,72,22,11,16.48,2.1,1
2024-05-02,PROD0012,WH-SOUTH,92,63,33,9,170.81,1.5,1
2024-05-03,PROD0012,WH-SOUTH,83,68,41,3,178.28,1.2,1
2024-05-04,PROD0012,WH-SOUTH,66,50,28,6,44.38,1.3,1
2024-05-05,PROD0012,WH-SOUTH,105,71,36,10,13.73,1.5,1
2024-05-06,PROD0012,WH-SOUTH,0,53,53,10,22.35,0.0,1
2024-05-07,PROD0012,WH-NORTH,123,59,18,10,34.68,2.1,1
2024-05-08,PROD0012,WH-SOUTH,64,59,38,2,121.47,1.1,1
2024-05-09,PROD0012,WH-EAST,80,47,21,14,160.38,1.7,1
2024-05-10,PROD0012,WH-NORTH,46,48,33,11,8.6,1.0,1
2024-05-11,PROD0012,WH-SOUTH,68,65,43,5,157.89,1.0,1
2024-05-12,PROD0012,WH-SOUTH,72,52,28,13,19.6,1.4,1
2024-05-13,PROD0012,WH-EAST,131,65,22,9,30.79,2.0,1
2024-05-14,PROD0012,WH-EAST,44,57,43,14,172.15,0.8,1
2024-05-15,PROD0012,WH-EAST,32,77,67,12,63.94,0.4,1
2024-05-16,PROD0012,WH-SOUTH,146,63,15,11,32.71,2.3,1
2024-05-17,PROD0012,WH-SOUTH,76,71,46,6,175.34,1.1,1
2024-05-18,PROD0012,WH-NORTH,121,66,26,12,119.07,1.8,1
2024-05-19,PROD0012,WH-EAST,158,69,17,2,39.36,2.3,1
2024-05-20,PROD0012,WH-SOUTH,109,57,21,3,158.05,1.9,1
2024-05-21,PROD0012,WH-EAST,137,56,11,12,154.81,2.4,1
2024-05-22,PROD0012,WH-EAST,162,67,13,12,12.21,2.4,1
2024-05-23,PROD0012,WH-EAST,78,63,37,9,122.56,1.2,1
2024-05-24,PROD0012,WH-NORTH,94,58,27,10,144.49,1.6,1
2024-05-25,PROD0012,WH-SOUTH,0,54,54,11,37.36,0.0,1
2024-05-26,PROD0012,WH-SOUTH,101,52,19,4,170.16,1.9,1
2024-05-27,PROD0012,WH-NORTH,126,53,11,3,152.32,2.4,1
2024-05-28,PROD0012,WH-NORTH,92,77,47,10,186.62,1.2,1
2024-05-29,PROD0012,WH-SOUTH,85,54,26,10,177.69,1.6,1
2024-05-30,PROD0012,WH-EAST,95,61,30,6,30.24,1.6,1
2024-05-31,PROD0012,WH-NORTH,110,50,14,10,164.51,2.2,1
2024-06-01,PROD0012,WH-NORTH,66,68,46,12,133.51,1.0,1
2024-06-02,PROD0012,WH-EAST,32,56,46,10,82.88,0.6,1
2024-06-03,PROD0012,WH-EAST,107,42,7,6,78.52,2.5,1
2024-06-04,PROD0012,WH-SOUTH,140,70,24,6,123.4,2.0,1
2024-06-05,PROD0012,WH-EAST,87,55,26,13,83.86,1.6,1
2024-06-06,PROD0012,WH-NORTH,130,54,11,3,72.19,2.4,1
2024-06-07,PROD0012,WH-NORTH,0,66,66,9,178.95,0.0,1
2024-06-08,PROD0012,WH-EAST,35,60,49,13,101.76,0.6,1
2024-06-09,PROD0012,WH-SOUTH,0,53,53,2,105.54,0.0,1
2024-06-10,PROD0012,WH-SOUTH,164,61,7,14,67.15,2.7,1
2024-06-11,PROD0012,WH-EAST,55,37,19,12,150.05,1.5,1
2024-06-12,PROD0012,WH-SOUTH,104,47,13,10,106.57,2.2,1
2024-06-13,PROD0012,WH-EAST,74,75,51,6,33.22,1.0,1
2024-06-14,PROD0012,WH-NORTH,164,51,0,2,165.05,3.2,0
2024-06-15,PROD0012,WH-NORTH,117,69,30,12,143.64,1.7,1
2024-06-16,PROD0012,WH-SOUTH,95,72,41,2,11.74,1.3,1
2024-06-17,PROD0012,WH-SOUTH,76,63,38,9,160.11,1.2,1
2024-06-18,PROD0012,WH-EAST,150,68,18,5,81.53,2.2,1
2024-06-19,PROD0012,WH-SOUTH,96,45,13,3,57.48,2.1,1
2024-06-20,PROD0012,WH-NORTH,41,72,59,8,148.24,0.6,1
2024-06-21,PROD0012,WH-SOUTH,51,56,39,13,17.56,0.9,1
2024-06-22,PROD0012,WH-EAST,146,55,7,6,132.25,2.7,1
2024-06-23,PROD0012,WH-NORTH,90,83,53,9,107.86,1.1,1
2024-06-24,PROD0012,WH-NORTH,139,52,6,14,80.43,2.7,1
2024-06-25,PROD0012,WH-NORTH,67,42,20,3,101.06,1.6,1
2024-06-26,PROD0012,WH-EAST,0,58,58,2,16.97,0.0,1
2024-06-27,PROD0012,WH-SOUTH,136,64,19,12,104.6,2.1,1
2024-06-28,PROD0012,WH-SOUTH,78,65,39,4,91.99,1.2,1
2024-01-01,PROD0013,WH-SOUTH,365,242,121,9,98.32,1.5,1
2024-01-02,PROD0013,WH-SOUTH,187,176,114,14,28.67,1.1,1
2024-01-03,PROD0013,WH-SOUTH,240,177,97,6,133.44,1.4,1
2024-01-04,PROD0013,WH-SOUTH,375,195,70,14,163.54,1.9,1
2024-01-05,PROD0013,WH-NORTH,429,177,34,11,48.44,2.4,1
2024-01-06,PROD0013,WH-SOUTH,260,157,71,7,136.47,1.7,1
2024-01-07,PROD0013,WH-SOUTH,202,141,74,11,128.61,1.4,1
2024-01-08,PROD0013,WH-SOUTH,341,72,0,11,74.82,4.7,0
2024-01-09,PROD0013,WH-EAST,193,170,106,4,40.33,1.1,1
2024-01-10,PROD0013,WH-SOUTH,282,221,127,9,173.79,1.3,1
2024-01-11,PROD0013,WH-EAST,246,191,109,5,124.02,1.3,1
2024-01-12,PROD0013,WH-EAST,516,232,60,13,132.74,2.2,1
2024-01-13,PROD0013,WH-EAST,258,169,83,4,167.79,1.5,1
2024-01-14,PROD0013,WH-EAST,314,241,137,4,173.9,1.3,1
2024-01-15,PROD0013,WH-SOUTH,318,203,97,14,139.47,1.6,1
2024-01-16,PROD0013,WH-NORTH,375,182,57,4,165.48,2.1,1
2024-01-17,PROD0013,WH-EAST,362,228,108,5,112.08,1.6,1
2024-01-18,PROD0013,WH-NORTH,166,150,95,11,179.91,1.1,1
2024-01-19,PROD0013,WH-EAST,428,243,101,14,6.44,1.8,1
2024-01-20,PROD0013,WH-EAST,258,163,77,11,143.69,1.6,1
2024-01-21,PROD0013,WH-EAST,335,136,25,13,93.02,2.5,1
2024-01-22,PROD0013,WH-SOUTH,201,200,133,4,64.93,1.0,1
2024-01-23,PROD0013,WH-SOUTH,444,248,100,9,112.22,1.8,1
2024-01-24,PROD0013,WH-SOUTH,326,198,90,3,168.58,1.6,1
2024-01-25,PROD0013,WH-SOUTH,267,234,145,5,78.73,1.1,1
2024-01-26,PROD0013,WH-NORTH,416,162,24,3,61.89,2.6,1
2024-01-27,PROD0013,WH-NORTH,397,179,47,11,139.71,2.2,1
2024-01-28,PROD0013,WH-SOUTH,472,204,47,4,65.59,2.3,1
2024-01-29,PROD0013,WH-EAST,386,202,74,10,106.93,1.9,1
2024-01-30,PROD0013,WH-NORTH,300,126,26,13,19.82,2.4,1
2024-01-31,PROD0013,WH-EAST,149,150,101,12,127.85,1.0,1
2024-02-01,PROD0013,WH-EAST,377,206,81,8,90.79,1.8,1
2024-02-02,PROD0013,WH-SOUTH,525,206,31,9,22.94,2.5,1
2024-02-03,PROD0013,WH-SOUTH,247,171,89,9,109.67,1.4,1
2024-02-04,PROD0013,WH-SOUTH,394,229,98,4,121.54,1.7,1
2024-02-05,PROD0013,WH-NORTH,435,292,147,5,156.58,1.5,1
2024-02-06,PROD0013,WH-NORTH,194,218,154,6,98.27,0.9,1
2024-02-07,PROD0013,WH-SOUTH,515,218,47,10,198.42,2.4,1
2024-02-08,PROD0013,WH-EAST,467,134,0,3,166.2,3.5,0
2024-02-09,PROD0013,WH-SOUTH,434,157,13,2,89.78,2.8,1
2024-02-10,PROD0013,WH-EAST,297,210,111,11,43.5,1.4,1
2024-02-11,PROD0013,WH-SOUTH,439,193,47,7,52.54,2.3,1
2024-02-12,PROD0013,WH-SOUTH,175,159,101,4,73.01,1.1,1
2024-02-13,PROD0013,WH-EAST,513,246,75,13,150.73,2.1,1
2024-02-14,PROD0013,WH-NORTH,516,171,0,2,24.55,3.0,0
2024-02-15,PROD0013,WH-EAST,267,161,72,3,61.99,1.7,1
2024-02-16,PROD0013,WH-EAST,349,202,86,14,171.22,1.7,1
2024-02-17,PROD0013,WH-NORTH,130,167,124,7,88.58,0.8,1
2024-02-18,PROD0013,WH-EAST,379,180,54,5,41.39,2.1,1
2024-02-19,PROD0013,WH-SOUTH,496,202,37,8,161.9,2.5,1
2024-02-20,PROD0013,WH-SOUTH,470,188,32,11,104.51,2.5,1
2024-02-21,PROD0013,WH-NORTH,190,137,74,8,128.38,1.4,1
2024-02-22,PROD0013,WH-SOUTH,456,83,0,13,65.34,5.5,0
2024-02-23,PROD0013,WH-NORTH,101,113,80,14,30.8,0.9,1
2024-02-24,PROD0013,WH-NORTH,271,142,52,11,32.23,1.9,1
2024-02-25,PROD0013,WH-EAST,435,241,96,6,33.63,1.8,1
2024-02-26,PROD0013,WH-NORTH,358,188,69,3,124.77,1.9,1
2024-02-27,PROD0013,WH-EAST,511,194,24,7,14.78,2.6,1
2024-02-28,PROD0013,WH-NORTH,354,211,93,2,117.29,1.7,1
2024-02-29,PROD0013,WH-NORTH,147,173,124,2,47.03,0.8,1
2024-03-01,PROD0013,WH-EAST,155,135,84,5,119.57,1.1,1
2024-03-02,PROD0013,WH-SOUTH,457,197,45,2,157.3,2.3,1
2024-03-03,PROD0013,WH-SOUTH,509,133,0,11,73.13,3.8,0
2024-03-04,PROD0013,WH-NORTH,123,146,105,13,127.47,0.8,1
2024-03-05,PROD0013,WH-NORTH,260,274,188,2,65.52,0.9,1
2024-03-06,PROD0013,WH-EAST,471,185,28,6,174.68,2.5,1
2024-03-07,PROD0013,WH-EAST,318,175,69,14,44.11,1.8,1
2024-03-08,PROD0013,WH-NORTH,181,209,149,7,101.25,0.9,1
2024-03-09,PROD0013,WH-NORTH,175,107,49,3,182.45,1.6,1
2024-03-10,PROD0013,WH-EAST,362,151,31,11,30.36,2.4,1
2024-03-11,PROD0013,WH-EAST,124,215,174,13,193.9,0.6,1
2024-03-12,PROD0013,WH-EAST,527,121,0,2,122.44,4.4,0
