transaction_id,timestamp,amount,merchant_category,payment_method,country,customer_age,transaction_hour,is_weekend,distance_from_home_km,is_fraud
TXN001756,2024-06-20T05:50:00,31.05,grocery,debit,AU,64,9,1,15.5,0
TXN001757,2024-11-24T03:25:00,300.29,online,digital_wallet,US,57,13,0,3.7,0
TXN001758,2024-04-25T19:43:00,117.63,restaurant,credit,UK,30,9,0,6.0,0
TXN001759,2024-01-17T22:15:00,11.53,retail,digital_wallet,AU,49,1,0,0.1,0
TXN001760,2024-01-27T07:54:00,86.75,retail,digital_wallet,UK,36,5,1,12.8,0
TXN001761,2024-02-02T05:13:00,54.64,grocery,credit,AU,33,21,0,23.0,0
TXN001762,2024-02-20T06:27:00,54.95,retail,digital_wallet,US,32,6,0,19.1,0
TXN001763,2024-10-03T01:03:00,9.37,healthcare,credit,DE,29,23,1,18.9,0
TXN001764,2024-04-13T04:19:00,51.6,travel,digital_wallet,DE,50,8,0,5.0,0
TXN001765,2024-07-02T13:27:00,587.91,restaurant,debit,AU,40,8,1,14.5,0
TXN001766,2024-05-14T03:05:00,8.36,travel,credit,FR,68,16,1,1.2,0
TXN001767,2024-02-11T06:02:00,4.49,online,credit,US,51,8,0,2.2,0
TXN001768,2024-11-06T01:05:00,343.83,retail,digital_wallet,DE,67,7,0,3.3,0
TXN001769,2024-08-22T08:56:00,33.79,grocery,credit,JP,38,3,0,1.3,0
TXN001770,2024-03-12T02:23:00,119.83,retail,credit,FR,33,10,0,0.4,0
TXN001771,2024-07-09T19:34:00,3.89,healthcare,debit,DE,47,8,0,3.2,0
TXN001772,2024-03-12T22:49:00,735.24,grocery,debit,CA,56,6,0,20.0,0
TXN001773,2024-11-18T16:10:00,104.94,retail,credit,US,22,23,1,38.9,0
TXN001774,2024-07-07T07:44:00,25.12,online,debit,CA,77,20,1,15.3,0
TXN001775,2024-12-18T02:35:00,68.77,online,debit,CA,58,20,0,10.9,0
TXN001776,2024-08-10T03:19:00,26.38,retail,credit,AU,28,5,1,1.1,0
TXN001777,2024-10-05T22:07:00,5.45,retail,credit,US,18,0,0,1.2,0
TXN001778,2024-09-11T08:52:00,70.45,online,digital_wallet,FR,30,9,1,6.4,0
TXN001779,2024-07-15T05:30:00,600.49,grocery,digital_wallet,US,58,13,0,43.5,0
TXN001780,2024-07-25T02:24:00,26.25,travel,digital_wallet,CA,77,12,0,2.0,0
TXN001781,2024-08-15T08:20:00,48.56,retail,digital_wallet,UK,65,0,0,19.8,0
TXN001782,2024-12-11T16:28:00,193.81,travel,debit,DE,47,17,0,9.0,0
TXN001783,2024-01-19T00:08:00,81.52,grocery,credit,UK,75,13,0,17.5,0
TXN001784,2024-08-17T16:15:00,88.64,healthcare,digital_wallet,FR,71,11,1,5.8,0
TXN001785,2024-03-02T09:31:00,300.81,online,digital_wallet,JP,41,18,1,8.3,0
TXN001786,2024-07-02T19:27:00,164.1,retail,debit,AU,49,17,0,1.6,0
TXN001787,2024-12-28T18:17:00,55.87,grocery,debit,AU,34,10,0,8.3,0
TXN001788,2024-02-10T07:13:00,117.66,online,debit,US,74,11,0,1.6,0
TXN001789,2024-09-15T12:12:00,15.24,restaurant,digital_wallet,FR,34,4,0,18.0,0
TXN001790,2024-04-23T17:35:00,52.51,restaurant,debit,FR,45,6,1,0.0,0
TXN001791,2024-05-06T08:57:00,15.92,travel,debit,CA,57,4,0,10.4,0
TXN001792,2024-09-08T07:50:00,272.63,travel,debit,JP,25,6,0,0.7,0
TXN001793,2024-02-14T13:22:00,78.8,travel,digital_wallet,US,50,9,0,0.4,0
TXN001794,2024-05-02T22:42:00,166.97,online,debit,UK,73,9,0,6.2,0
TXN001795,2024-04-25T20:52:00,13.65,healthcare,debit,AU,22,12,1,5.9,0
TXN001796,2024-12-19T19:04:00,37.8,grocery,digital_wallet,DE,71,13,1,7.0,0
TXN001797,2024-02-03T14:40:00,82.26,retail,credit,US,60,20,0,2.2,0
TXN001798,2024-07-06T04:26:00,124.12,healthcare,debit,FR,51,15,1,0.2,0
TXN001799,2024-07-25T20:15:00,96.17,online,credit,AU,74,0,0,14.5,0
TXN001800,2024-04-12T01:39:00,120.54,grocery,credit,FR,28,2,0,19.5,0
TXN001801,2024-01-26T03:58:00,113.35,restaurant,credit,US,74,21,0,24.9,0
TXN001802,2024-03-26T15:38:00,5.29,grocery,digital_wallet,JP,48,1,0,1.0,0
TXN001803,2024-09-25T04:11:00,831.6,restaurant,credit,DE,20,6,0,9.0,0
TXN001804,2024-01-26T21:31:00,71.83,grocery,digital_wallet,US,25,11,0,3.9,0
TXN001805,2024-10-16T01:45:00,5.52,restaurant,debit,UK,25,20,0,12.8,0
TXN001806,2024-05-14T00:24:00,188.97,retail,credit,FR,77,23,0,21.3,0
TXN001807,2024-06-02T20:10:00,141.33,online,debit,US,30,12,0,10.2,0
TXN001808,2024-05-20T10:04:00,48.14,restaurant,debit,US,32,1,0,2.4,0
TXN001809,2024-04-21T19:12:00,2126.25,travel,digital_wallet,DE,60,7,0,14.5,0
TXN001810,2024-06-21T12:13:00,6.93,online,digital_wallet,US,28,14,0,1.7,0
TXN001811,2024-08-14T03:33:00,165.48,retail,debit,AU,36,12,1,19.8,0
TXN001812,2024-11-07T13:03:00,46.49,travel,credit,DE,72,3,1,0.4,0
TXN001813,2024-03-17T20:03:00,44.47,healthcare,debit,JP,62,14,1,1.7,0
TXN001814,2024-03-11T02:11:00,19.12,retail,credit,DE,46,22,1,0.2,0
TXN001815,2024-02-06T04:44:00,26.73,retail,debit,US,48,9,0,13.1,0
TXN001816,2024-07-01T06:44:00,1243.06,retail,debit,FR,44,12,1,12.9,0
TXN001817,2024-06-23T03:19:00,29.36,grocery,credit,FR,65,4,0,59.5,0
TXN001818,2024-10-27T19:50:00,31.5,retail,digital_wallet,DE,60,18,1,37.6,0
TXN001819,2024-08-17T22:25:00,16.45,retail,digital_wallet,JP,67,5,1,51.1,0
TXN001820,2024-07-15T17:30:00,36.14,online,credit,CA,26,14,0,6.7,0
TXN001821,2024-07-20T06:16:00,50.69,retail,debit,JP,30,12,0,40.3,0
TXN001822,2024-12-12T03:24:00,61.62,restaurant,debit,US,58,10,0,1.3,0
TXN001823,2024-10-26T22:26:00,18.43,retail,credit,FR,56,5,1,4.0,0
TXN001824,2024-01-15T08:05:00,263.42,healthcare,debit,US,47,5,1,10.6,0
TXN001825,2024-09-15T10:47:00,99.38,travel,credit,FR,65,7,0,18.1,0
TXN001826,2024-03-25T20:02:00,726.39,online,digital_wallet,US,18,7,1,3.2,0
TXN001827,2024-10-03T10:38:00,9.53,retail,digital_wallet,DE,71,1,0,14.4,0
TXN001828,2024-12-11T10:33:00,23.09,healthcare,digital_wallet,JP,58,7,0,0.8,0
TXN001829,2024-06-14T02:24:00,49.42,online,debit,FR,47,6,0,13.5,0
TXN001830,2024-09-17T21:47:00,139.59,travel,credit,AU,77,11,1,0.2,0
TXN001831,2024-11-09T10:54:00,36.74,healthcare,debit,FR,58,18,0,1.7,0
TXN001832,2024-01-09T02:26:00,6.47,healthcare,credit,DE,56,4,0,1.8,0
TXN001833,2024-09-08T02:43:00,27.34,retail,credit,US,48,20,0,28.1,0
TXN001834,2024-01-09T05:24:00,142.35,restaurant,digital_wallet,CA,80,14,1,3.8,0
TXN001835,2024-10-13T04:22:00,611.2,grocery,digital_wallet,UK,22,16,0,0.6,0
TXN001836,2024-07-06T21:18:00,25.04,restaurant,credit,DE,66,3,0,9.3,0
TXN001837,2024-03-24T23:32:00,22.01,healthcare,digital_wallet,DE,55,0,1,1.3,0
TXN001838,2024-08-16T11:44:00,259.66,online,debit,DE,63,0,1,0.9,0
TXN001839,2024-09-22T07:06:00,17.6,healthcare,credit,AU,33,10,0,11.5,0
TXN001840,2024-09-22T02:04:00,11.38,travel,debit,FR,48,10,1,14.5,0
TXN001841,2024-11-20T15:52:00,62.24,restaurant,debit,AU,78,17,0,23.6,0
TXN001842,2024-11-04T13:30:00,235.32,healthcare,credit,FR,59,16,0,2.6,0
TXN001843,2024-06-08T11:59:00,295.18,online,credit,UK,38,14,0,24.3,0
TXN001844,2024-12-26T22:32:00,13.6,healthcare,credit,CA,38,5,1,11.5,0
TXN001845,2024-10-26T14:37:00,1745.54,online,debit,DE,44,0,0,0.8,0
TXN001846,2024-10-24T09:24:00,55.03,healthcare,debit,FR,37,0,0,1.5,0
TXN001847,2024-12-16T00:36:00,184.02,grocery,credit,CA,42,18,0,1.6,0
TXN001848,2024-08-14T03:50:00,23.74,online,debit,CA,76,2,0,7.3,0
TXN001849,2024-02-27T22:22:00,19.43,healthcare,credit,DE,21,12,0,9.4,0
TXN001850,2024-05-09T12:28:00,73.94,travel,debit,JP,57,13,0,37.4,0
TXN001851,2024-09-28T02:42:00,20.29,retail,debit,AU,64,18,0,1.7,0
TXN001852,2024-06-21T17:13:00,35.42,healthcare,credit,UK,18,14,0,6.6,0
TXN001853,2024-03-03T21:08:00,45.76,retail,debit,JP,20,5,0,4.4,0
TXN001854,2024-09-15T16:21:00,38.37,restaurant,digital_wallet,FR,58,1,0,33.6,0
TXN001855,2024-05-25T17:07:00,406.94,travel,debit,DE,52,9,0,9.1,0
TXN001856,2024-03-06T06:21:00,6.8,online,credit,AU,21,19,0,10.9,0
TXN001857,2024-07-26T06:32:00,7.55,healthcare,credit,JP,43,23,1,2.6,0
TXN001858,2024-10-17T21:47:00,453.01,restaurant,credit,UK,37,23,0,7.3,0
TXN001859,2024-04-03T04:32:00,37.56,travel,credit,JP,64,21,0,20.8,0
TXN001860,2024-01-17T06:54:00,25.44,retail,debit,DE,36,8,0,7.7,0
TXN001861,2024-10-06T18:50:00,131.17,restaurant,debit,JP,74,15,1,2.1,0
TXN001862,2024-02-26T23:19:00,227.3,travel,digital_wallet,AU,36,8,1,16.7,0
TXN001863,2024-12-07T17:37:00,26.35,restaurant,debit,AU,48,1,0,2.2,0
TXN001864,2024-07-02T10:02:00,69.68,retail,debit,UK,39,2,0,7.0,0
TXN001865,2024-05-14T17:56:00,17.48,restaurant,debit,DE,67,21,1,3.9,0
TXN001866,2024-03-25T01:43:00,19.47,travel,digital_wallet,AU,24,8,0,15.0,0
TXN001867,2024-10-25T06:51:00,67.91,travel,credit,JP,20,19,1,1.8,0
TXN001868,2024-05-05T04:15:00,100.76,restaurant,digital_wallet,JP,33,11,0,10.0,0
TXN001869,2024-01-02T11:58:00,7.46,restaurant,credit,US,65,0,0,17.8,0
TXN001870,2024-09-25T22:48:00,24.74,retail,digital_wallet,US,55,18,1,8.6,0
TXN001871,2024-07-22T21:48:00,318.27,online,digital_wallet,FR,21,13,1,3.8,0
TXN001872,2024-08-07T08:10:00,21.79,restaurant,credit,UK,48,15,0,2.9,0
TXN001873,2024-12-16T21:26:00,67.14,online,digital_wallet,DE,40,18,0,6.3,0
TXN001874,2024-02-12T20:27:00,12.81,restaurant,credit,JP,33,14,1,9.5,0
TXN001875,2024-10-02T15:56:00,180.18,restaurant,debit,AU,30,3,0,10.2,0
TXN001876,2024-05-27T08:42:00,55.33,retail,digital_wallet,AU,35,23,0,10.9,0
TXN001877,2024-04-15T20:27:00,193.42,retail,debit,FR,32,3,0,6.8,0
TXN001878,2024-07-12T07:19:00,5.48,healthcare,debit,CA,73,1,0,15.4,0
TXN001879,2024-08-01T16:46:00,23.63,travel,digital_wallet,JP,31,1,0,29.8,0
TXN001880,2024-11-15T12:06:00,45.01,online,debit,US,64,8,0,28.1,0
TXN001881,2024-11-09T12:03:00,21.82,restaurant,debit,US,55,6,1,7.5,0
TXN001882,2024-08-09T17:48:00,17727.44,restaurant,debit,FR,25,16,0,3.0,1
TXN001883,2024-10-06T13:44:00,29.97,online,credit,JP,80,7,1,0.5,0
TXN001884,2024-02-27T11:30:00,111.72,grocery,digital_wallet,FR,69,7,0,3.6,0
TXN001885,2024-03-28T16:53:00,27.34,travel,debit,UK,34,17,1,5.2,0
TXN001886,2024-07-16T13:35:00,105.48,retail,digital_wallet,US,54,7,0,0.8,0
TXN001887,2024-02-24T16:13:00,155.71,retail,debit,US,57,6,1,4.4,0
TXN001888,2024-01-20T00:43:00,11.09,retail,debit,UK,34,7,1,6.1,0
TXN001889,2024-11-15T16:01:00,267.64,healthcare,digital_wallet,AU,48,5,0,0.4,0
TXN001890,2024-04-26T05:30:00,8.31,restaurant,credit,DE,33,8,0,2.8,0
TXN001891,2024-04-24T18:18:00,263.83,travel,credit,US,60,2,1,8.5,0
TXN001892,2024-03-28T01:41:00,181.38,retail,credit,CA,52,11,1,18.9,0
TXN001893,2024-10-09T09:26:00,227.36,travel,digital_wallet,AU,23,6,0,1.1,0
TXN001894,2024-09-14T17:38:00,4.64,healthcare,digital_wallet,US,74,7,0,10.1,0
TXN001895,2024-02-14T04:09:00,940.44,restaurant,debit,FR,33,13,0,5.0,0
TXN001896,2024-11-21T17:31:00,84.63,retail,credit,JP,77,17,1,16.4,0
TXN001897,2024-05-15T19:38:00,1.61,grocery,digital_wallet,DE,28,14,0,7.3,0
TXN001898,2024-10-17T22:29:00,2373.02,retail,debit,UK,67,4,0,4.1,0
TXN001899,2024-05-05T12:30:00,49.92,online,debit,JP,51,21,0,20.6,0
TXN001900,2024-08-08T00:46:00,400.69,travel,digital_wallet,CA,53,5,1,2.5,0
TXN001901,2024-02-17T12:12:00,12.25,travel,credit,CA,36,6,0,4.3,0
TXN001902,2024-03-13T19:10:00,21576.38,restaurant,debit,FR,71,9,1,9.0,1
TXN001903,2024-08-22T19:29:00,89.09,travel,digital_wallet,UK,48,1,1,6.8,0
TXN001904,2024-04-25T22:10:00,13.43,restaurant,digital_wallet,US,34,14,0,2.5,0
TXN001905,2024-09-06T12:58:00,21.64,grocery,digital_wallet,DE,48,18,0,9.8,0
TXN001906,2024-09-10T19:35:00,52.72,online,credit,US,49,15,0,14.1,0
TXN001907,2024-12-04T22:28:00,127.67,grocery,debit,DE,49,8,0,1.3,0
TXN001908,2024-04-18T19:07:00,63.61,retail,debit,UK,24,20,0,9.6,0
TXN001909,2024-11-04T17:25:00,77.23,restaurant,debit,FR,60,0,0,5.3,0
TXN001910,2024-02-25T14:46:00,67.75,restaurant,credit,JP,58,15,1,4.4,0
TXN001911,2024-09-22T14:14:00,139.25,restaurant,debit,US,35,10,0,5.4,0
TXN001912,2024-05-20T19:31:00,65.65,grocery,debit,US,37,10,0,12.3,0
TXN001913,2024-06-22T09:43:00,111.1,travel,debit,AU,63,11,0,8.7,0
TXN001914,2024-07-25T02:11:00,20.27,healthcare,digital_wallet,JP,72,10,0,10.8,0
TXN001915,2024-07-07T20:58:00,165.41,healthcare,credit,AU,74,17,0,7.9,0
TXN001916,2024-04-21T18:06:00,131.91,restaurant,debit,US,50,7,1,10.3,0
TXN001917,2024-02-24T13:40:00,140.1,online,digital_wallet,AU,24,1,0,20.9,0
TXN001918,2024-10-25T04:00:00,16.16,online,credit,AU,22,1,1,14.1,0
TXN001919,2024-03-20T21:20:00,126.4,online,digital_wallet,AU,49,15,0,0.1,0
TXN001920,2024-01-18T09:48:00,7.45,restaurant,credit,UK,36,8,0,6.3,0
TXN001921,2024-11-23T01:30:00,98.19,grocery,digital_wallet,US,63,20,0,6.6,0
TXN001922,2024-06-13T15:23:00,477.53,travel,credit,AU,59,18,0,22.4,0
TXN001923,2024-10-02T14:43:00,13.51,retail,debit,AU,80,22,0,0.8,0
TXN001924,2024-01-23T04:48:00,65.91,retail,debit,CA,18,12,1,41.5,0
TXN001925,2024-01-21T08:59:00,79.09,grocery,digital_wallet,US,64,4,0,1.1,0
TXN001926,2024-07-17T20:58:00,40.52,online,debit,AU,80,5,0,14.0,0
TXN001927,2024-04-21T04:18:00,52.44,travel,credit,CA,44,3,1,4.9,0
TXN001928,2024-11-17T14:44:00,95.46,grocery,digital_wallet,US,51,7,0,6.3,0
TXN001929,2024-12-14T06:28:00,24.53,online,credit,US,43,1,0,5.0,0
TXN001930,2024-09-14T00:54:00,145.88,healthcare,debit,DE,47,7,0,6.6,0
TXN001931,2024-09-05T00:37:00,104.78,retail,credit,FR,76,14,0,18.2,0
TXN001932,2024-08-25T19:58:00,87.02,grocery,digital_wallet,AU,23,20,0,7.5,0
TXN001933,2024-07-15T22:31:00,33.29,retail,credit,US,18,16,1,1.1,0
TXN001934,2024-03-01T17:39:00,5.54,online,debit,AU,25,19,1,13.1,0
TXN001935,2024-02-26T04:24:00,170.86,travel,digital_wallet,DE,68,10,1,13.2,0
TXN001936,2024-03-16T00:46:00,97.03,travel,debit,AU,40,16,1,0.8,0
TXN001937,2024-08-14T18:23:00,20.49,grocery,digital_wallet,CA,57,3,0,17.1,0
TXN001938,2024-02-25T19:07:00,155.15,healthcare,debit,FR,74,15,0,7.2,0
TXN001939,2024-09-20T14:48:00,245.46,restaurant,debit,CA,69,1,0,18.1,0
TXN001940,2024-10-24T15:21:00,49.56,travel,digital_wallet,UK,58,6,0,2.9,0
TXN001941,2024-07-07T18:15:00,11.34,grocery,credit,AU,37,17,0,16.2,0
TXN001942,2024-05-15T19:55:00,179.29,travel,debit,AU,30,3,0,15.2,0
TXN001943,2024-11-27T13:59:00,505.13,travel,digital_wallet,US,53,3,1,13.7,0
TXN001944,2024-09-12T03:51:00,286.25,healthcare,credit,US,46,21,0,1.1,0
TXN001945,2024-09-08T09:49:00,40.03,restaurant,debit,FR,64,22,1,4.5,0
TXN001946,2024-09-17T04:36:00,15.28,restaurant,debit,CA,46,3,0,22.5,0
TXN001947,2024-09-18T20:28:00,138.54,retail,debit,FR,45,3,0,10.5,0
TXN001948,2024-08-14T15:30:00,69.94,restaurant,debit,JP,20,10,0,7.3,0
TXN001949,2024-03-01T10:17:00,42.62,travel,credit,DE,69,9,0,9.3,0
TXN001950,2024-07-09T01:23:00,121.2,travel,credit,AU,58,22,0,0.1,0
TXN001951,2024-07-19T04:04:00,65.12,retail,digital_wallet,UK,44,1,0,5.1,0
TXN001952,2024-03-01T06:16:00,11.29,online,digital_wallet,JP,36,7,0,7.4,0
TXN001953,2024-11-13T01:16:00,23.8,travel,credit,CA,47,7,0,6.9,0
TXN001954,2024-05-13T03:42:00,23.97,retail,debit,US,55,17,1,1.4,0
TXN001955,2024-09-04T06:23:00,72.76,retail,digital_wallet,JP,71,3,1,11.3,0
TXN001956,2024-10-18T16:00:00,10.52,healthcare,credit,UK,68,20,0,3.5,0
TXN001957,2024-11-22T08:16:00,12.11,travel,debit,DE,67,12,0,11.1,0
TXN001958,2024-03-11T16:21:00,44.82,online,digital_wallet,UK,37,14,1,5.9,0
TXN001959,2024-05-11T01:37:00,367.91,restaurant,credit,UK,21,2,0,4.3,0
TXN001960,2024-01-24T22:09:00,130.15,retail,debit,US,41,5,0,16.0,0
TXN001961,2024-09-27T15:01:00,18.7,travel,digital_wallet,FR,18,9,0,7.8,0
TXN001962,2024-08-06T01:29:00,451.15,online,digital_wallet,CA,75,6,0,5.1,0
TXN001963,2024-10-22T16:29:00,130.52,travel,credit,AU,29,12,0,6.5,0
TXN001964,2024-09-17T02:13:00,16.31,retail,credit,AU,53,21,0,9.7,0
TXN001965,2024-06-11T18:03:00,356.39,grocery,digital_wallet,CA,31,18,0,3.5,0
TXN001966,2024-08-02T22:14:00,90.37,healthcare,debit,US,39,4,0,8.7,0
TXN001967,2024-05-11T17:51:00,12.98,travel,credit,FR,46,0,0,18.7,0
TXN001968,2024-01-17T12:49:00,7.19,restaurant,debit,DE,28,22,0,2.6,0
TXN001969,2024-12-14T19:22:00,250.03,restaurant,credit,CA,43,21,1,24.5,0
TXN001970,2024-11-05T13:36:00,28.38,grocery,digital_wallet,AU,20,2,0,9.7,0
TXN001971,2024-05-03T03:37:00,786.72,travel,debit,AU,66,15,0,5.7,0
TXN001972,2024-04-06T07:22:00,80.48,online,digital_wallet,FR,73,3,0,0.5,0
TXN001973,2024-05-12T12:11:00,7.24,travel,credit,AU,76,3,0,1.5,0
TXN001974,2024-07-05T14:03:00,20.61,retail,debit,CA,74,16,0,16.5,0
TXN001975,2024-06-27T17:43:00,0.41,online,debit,JP,53,5,1,4.7,0
TXN001976,2024-08-28T20:53:00,352.76,travel,digital_wallet,UK,53,6,0,1.0,0
TXN001977,2024-04-04T23:05:00,352.22,online,debit,DE,71,19,0,1.4,0
TXN001978,2024-11-21T18:36:00,276.62,grocery,debit,FR,22,12,0,3.0,0
TXN001979,2024-02-03T05:20:00,573.4,online,debit,UK,59,17,0,6.1,0
TXN001980,2024-06-20T07:36:00,24.5,healthcare,digital_wallet,DE,27,2,0,2.6,0
TXN001981,2024-12-09T18:04:00,3720.71,online,digital_wallet,US,42,2,0,17.2,0
TXN001982,2024-04-20T05:58:00,31.28,retail,debit,DE,43,9,0,1.8,0
TXN001983,2024-01-28T12:28:00,4728.83,travel,credit,AU,52,11,0,4.5,0
TXN001984,2024-04-19T17:42:00,156.74,healthcare,debit,AU,39,11,0,20.1,0
TXN001985,2024-11-09T18:50:00,36.89,retail,credit,UK,59,0,0,3.4,0
TXN001986,2024-07-04T05:41:00,75.95,travel,digital_wallet,JP,51,4,1,15.3,0
TXN001987,2024-12-06T12:55:00,4.32,grocery,credit,US,68,10,0,0.5,0
TXN001988,2024-11-15T04:55:00,147.24,healthcare,credit,CA,40,9,0,5.1,0
TXN001989,2024-01-22T22:05:00,9.73,restaurant,credit,US,35,4,0,2.7,0
TXN001990,2024-08-26T11:00:00,574.45,restaurant,digital_wallet,US,72,19,1,1.6,0
TXN001991,2024-03-09T22:20:00,168.82,online,debit,FR,31,6,0,9.0,0
TXN001992,2024-12-05T18:53:00,48.38,travel,digital_wallet,CA,78,4,0,3.3,0
TXN001993,2024-12-06T02:05:00,74.63,grocery,credit,UK,18,17,1,3.9,0
TXN001994,2024-01-27T02:51:00,6.56,travel,digital_wallet,DE,50,9,0,7.8,0
TXN001995,2024-02-14T17:48:00,49.23,grocery,debit,JP,30,22,0,10.6,0
TXN001996,2024-05-02T11:41:00,10558.64,healthcare,credit,CA,34,7,1,2.7,1
TXN001997,2024-10-02T07:59:00,119.71,online,digital_wallet,AU,21,14,0,13.9,0
TXN001998,2024-03-16T03:33:00,40.18,healthcare,debit,UK,52,23,1,44.8,0
TXN001999,2024-01-10T09:10:00,46.79,travel,debit,DE,18,6,1,1.1,0
TXN002000,2024-06-21T13:57:00,62.81,restaurant,credit,CA,38,20,0,27.5,0
TXN002001,2024-08-21T20:49:00,57.93,online,debit,UK,50,1,0,20.0,0
TXN002002,2024-11-05T18:02:00,65.7,healthcare,debit,UK,25,8,0,20.2,0
TXN002003,2024-06-24T15:31:00,12.86,healthcare,debit,AU,23,6,0,46.4,0
TXN002004,2024-05-10T09:10:00,1441.46,travel,credit,CA,69,10,1,5.2,0
TXN002005,2024-07-12T15:20:00,491.21,retail,credit,US,47,5,1,3.7,0
TXN002006,2024-10-10T04:57:00,191.41,grocery,debit,US,18,13,0,13.1,0
TXN002007,2024-04-04T20:00:00,24.37,grocery,digital_wallet,DE,59,10,1,2.1,0
TXN002008,2024-01-10T23:10:00,12.79,retail,debit,JP,22,8,0,6.0,0
TXN002009,2024-11-20T22:14:00,53.91,travel,digital_wallet,UK,64,11,1,26.3,0
TXN002010,2024-10-25T05:53:00,67.26,grocery,credit,DE,41,17,0,1.2,0
TXN002011,2024-11-27T02:41:00,25.27,online,credit,DE,25,3,0,11.1,0
TXN002012,2024-12-03T13:32:00,18.02,travel,digital_wallet,CA,25,21,1,2.3,0
TXN002013,2024-03-27T15:26:00,47.37,healthcare,debit,US,43,1,1,0.3,0
TXN002014,2024-10-16T09:19:00,61.75,online,credit,CA,45,10,1,12.1,0
TXN002015,2024-11-11T08:01:00,19.93,travel,debit,CA,70,7,0,0.9,0
TXN002016,2024-11-01T01:53:00,780.97,online,credit,JP,56,5,1,18.6,0
TXN002017,2024-12-18T04:46:00,46.19,restaurant,digital_wallet,DE,60,1,0,20.0,0
TXN002018,2024-05-02T12:05:00,50.82,online,debit,FR,78,3,0,7.1,0
TXN002019,2024-06-16T14:42:00,54.98,healthcare,credit,UK,53,11,0,14.0,0
TXN002020,2024-07-13T19:38:00,7.8,retail,debit,CA,57,7,0,16.5,0
TXN002021,2024-08-07T01:23:00,410.01,travel,debit,AU,27,2,0,14.0,0
TXN002022,2024-04-08T04:49:00,52.34,retail,digital_wallet,UK,49,4,1,4.1,0
TXN002023,2024-06-12T01:05:00,98.72,retail,digital_wallet,AU,79,10,0,14.4,0
TXN002024,2024-11-20T06:19:00,56.7,travel,debit,JP,73,9,0,6.8,0
TXN002025,2024-05-23T03:28:00,24.15,restaurant,credit,FR,22,10,0,5.8,0
TXN002026,2024-10-24T08:07:00,54.86,travel,debit,JP,37,6,0,1.9,0
TXN002027,2024-02-10T11:38:00,109.5,healthcare,credit,AU,57,6,1,6.1,0
TXN002028,2024-07-28T20:04:00,55.51,restaurant,credit,JP,39,21,0,8.8,0
TXN002029,2024-06-04T21:05:00,112.9,travel,debit,AU,45,20,0,11.8,0
TXN002030,2024-02-19T13:04:00,12.75,retail,credit,JP,21,9,0,4.8,0
TXN002031,2024-04-21T12:29:00,168.56,healthcare,digital_wallet,US,39,4,0,2.3,0
TXN002032,2024-10-05T05:24:00,15.44,online,debit,US,20,19,1,26.0,0
TXN002033,2024-07-23T06:09:00,504.08,grocery,credit,FR,19,2,0,9.0,0
TXN002034,2024-03-20T12:25:00,90.79,online,credit,CA,65,19,0,2.1,0
TXN002035,2024-08-10T18:16:00,40.02,grocery,credit,JP,40,3,0,2.5,0
TXN002036,2024-12-24T11:14:00,1030.42,retail,digital_wallet,DE,33,6,1,7.0,0
TXN002037,2024-06-02T02:35:00,2.02,grocery,digital_wallet,AU,58,18,1,11.1,0
TXN002038,2024-06-20T21:26:00,644.5,restaurant,digital_wallet,CA,69,11,0,7.5,0
TXN002039,2024-01-01T23:55:00,81.2,travel,credit,FR,72,23,0,2.4,0
TXN002040,2024-09-06T02:08:00,149.63,restaurant,debit,AU,59,18,0,5.5,0
TXN002041,2024-08-16T01:03:00,10.76,healthcare,digital_wallet,AU,59,7,1,12.9,0
TXN002042,2024-12-08T05:02:00,2.07,travel,credit,UK,61,11,0,2.6,0
TXN002043,2024-08-14T02:02:00,2.53,retail,credit,JP,65,10,0,1.1,0
TXN002044,2024-12-05T06:19:00,34.52,grocery,digital_wallet,DE,52,13,0,5.9,0
TXN002045,2024-07-26T20:18:00,12.26,grocery,debit,AU,60,10,1,20.3,0
TXN002046,2024-05-17T06:11:00,11.11,restaurant,digital_wallet,AU,39,8,0,2.6,0
TXN002047,2024-11-01T09:00:00,91.29,retail,digital_wallet,DE,23,17,0,5.2,0
TXN002048,2024-07-12T16:38:00,385.04,retail,credit,DE,65,5,0,14.3,0
TXN002049,2024-07-14T03:37:00,12.96,grocery,digital_wallet,UK,27,16,0,5.7,0
TXN002050,2024-07-09T06:47:00,12.32,healthcare,credit,JP,28,6,0,1.4,0
TXN002051,2024-02-06T14:15:00,0.49,restaurant,debit,CA,47,5,1,4.0,0
TXN002052,2024-03-17T21:34:00,115.64,restaurant,debit,FR,38,22,1,6.4,0
TXN002053,2024-01-05T22:17:00,294.44,restaurant,digital_wallet,JP,31,23,0,3.8,0
TXN002054,2024-10-11T23:23:00,54.95,travel,digital_wallet,US,31,4,1,27.0,0
TXN002055,2024-08-03T12:44:00,5.59,online,credit,US,58,7,1,2.6,0
TXN002056,2024-12-18T05:25:00,432.47,grocery,debit,JP,51,10,0,12.2,0
TXN002057,2024-04-02T06:33:00,611.21,travel,digital_wallet,FR,44,10,0,8.9,0
TXN002058,2024-10-04T01:24:00,36.48,restaurant,credit,UK,73,13,0,18.3,0
TXN002059,2024-08-16T14:56:00,1553.39,restaurant,digital_wallet,CA,44,8,0,8.2,0
TXN002060,2024-10-19T19:23:00,106.29,travel,digital_wallet,FR,44,1,1,12.2,0
